Wvlgth,Direct_normal_irradiance,Global_horizn_irradiance,Global_tilted_irradiance,Beam_normal_+circumsolar
.1387E+04,.4497E-02,.3040E-02,.3040E-02,.4497E-02
.1388E+04,.1898E-03,.1280E-03,.1280E-03,.1898E-03
.1389E+04,.9546E-02,.6461E-02,.6461E-02,.9546E-02
.1390E+04,.7880E-02,.5334E-02,.5334E-02,.7880E-02
.1391E+04,.6600E-02,.4465E-02,.4465E-02,.6600E-02
.1392E+04,.8122E-03,.5486E-03,.5486E-03,.8122E-03
.1393E+04,.2605E-02,.1761E-02,.1761E-02,.2605E-02
.1394E+04,.2992E-02,.2021E-02,.2021E-02,.2992E-02
.1395E+04,.7588E-04,.5110E-04,.5110E-04,.7588E-04
.1396E+04,.7439E-05,.4993E-05,.4993E-05,.7439E-05
.1397E+04,.1516E-02,.1025E-02,.1025E-02,.1516E-02
.1398E+04,.1419E-01,.9613E-02,.9613E-02,.1419E-01
.1399E+04,.1022E-01,.6919E-02,.6919E-02,.1022E-01
.1400E+04,.6791E-05,.4555E-05,.4555E-05,.6791E-05
.1401E+04,.9640E-05,.6471E-05,.6471E-05,.9640E-05
.1402E+04,.1358E-01,.9212E-02,.9212E-02,.1358E-01
.1403E+04,.1838E-01,.1247E-01,.1247E-01,.1838E-01
.1404E+04,.6282E-02,.4257E-02,.4257E-02,.6282E-02
.1405E+04,.7785E-04,.5240E-04,.5240E-04,.7785E-04
.1406E+04,.1681E-01,.1139E-01,.1139E-01,.1681E-01
.1407E+04,.2027E-02,.1372E-02,.1372E-02,.2027E-02
.1408E+04,.1477E-01,.1001E-01,.1001E-01,.1477E-01
.1409E+04,.7703E-02,.5215E-02,.5215E-02,.7703E-02
.1410E+04,.6072E-02,.4110E-02,.4110E-02,.6072E-02
.1411E+04,.1606E-01,.1089E-01,.1089E-01,.1606E-01
.1412E+04,.1710E-01,.1159E-01,.1159E-01,.1710E-01
.1413E+04,.6452E-01,.4387E-01,.4387E-01,.6452E-01
.1414E+04,.4580E-02,.3100E-02,.3100E-02,.4580E-02
.1415E+04,.2939E-02,.1987E-02,.1987E-02,.2939E-02
.1416E+04,.8216E-01,.5592E-01,.5592E-01,.8216E-01
.1417E+04,.4178E-01,.2838E-01,.2838E-01,.4178E-01
.1418E+04,.4688E-01,.3187E-01,.3187E-01,.4688E-01
.1419E+04,.9177E-02,.6231E-02,.6231E-02,.9177E-02
.1420E+04,.3071E-01,.2086E-01,.2086E-01,.3071E-01
.1421E+04,.3385E-01,.2299E-01,.2299E-01,.3385E-01
.1422E+04,.1010E+00,.6878E-01,.6878E-01,.1010E+00
.1423E+04,.2635E-01,.1791E-01,.1791E-01,.2635E-01
.1424E+04,.4452E-01,.3028E-01,.3028E-01,.4452E-01
.1425E+04,.6687E-01,.4548E-01,.4548E-01,.6687E-01
.1426E+04,.6498E-01,.4422E-01,.4422E-01,.6498E-01
.1427E+04,.9258E-01,.6307E-01,.6307E-01,.9258E-01
.1428E+04,.2254E-01,.1530E-01,.1530E-01,.2254E-01
.1429E+04,.7720E-01,.5255E-01,.5255E-01,.7720E-01
.1430E+04,.1097E+00,.7471E-01,.7471E-01,.1097E+00
.1431E+04,.8347E-01,.5681E-01,.5681E-01,.8347E-01
.1432E+04,.1305E-01,.8844E-02,.8844E-02,.1305E-01
.1433E+04,.6610E-01,.4497E-01,.4497E-01,.6610E-01
.1434E+04,.4523E-01,.3077E-01,.3077E-01,.4523E-01
.1435E+04,.5780E-01,.3928E-01,.3928E-01,.5780E-01
.1436E+04,.8314E-01,.5656E-01,.5656E-01,.8314E-01
.1437E+04,.6388E-01,.4344E-01,.4344E-01,.6388E-01
.1438E+04,.3777E-01,.2566E-01,.2566E-01,.3777E-01
.1439E+04,.9504E-01,.6467E-01,.6467E-01,.9504E-01
.1440E+04,.7808E-01,.5312E-01,.5312E-01,.7808E-01
.1441E+04,.7497E-01,.5099E-01,.5099E-01,.7497E-01
.1442E+04,.7931E-01,.5397E-01,.5397E-01,.7931E-01
.1443E+04,.8389E-01,.5712E-01,.5712E-01,.8389E-01
.1444E+04,.1088E+00,.7407E-01,.7407E-01,.1088E+00
.1445E+04,.9914E-01,.6748E-01,.6748E-01,.9914E-01
.1446E+04,.5070E-01,.3449E-01,.3449E-01,.5070E-01
.1447E+04,.8128E-01,.5529E-01,.5529E-01,.8128E-01
.1448E+04,.1659E+00,.1131E+00,.1131E+00,.1659E+00
.1449E+04,.1591E+00,.1084E+00,.1084E+00,.1591E+00
.1450E+04,.6351E-01,.4320E-01,.4320E-01,.6351E-01
.1451E+04,.3241E-01,.2202E-01,.2202E-01,.3241E-01
.1452E+04,.1110E+00,.7559E-01,.7559E-01,.1110E+00
.1453E+04,.1350E+00,.9193E-01,.9193E-01,.1350E+00
.1454E+04,.1864E+00,.1271E+00,.1271E+00,.1864E+00
.1455E+04,.1069E+00,.7284E-01,.7284E-01,.1069E+00
.1456E+04,.1483E+00,.1010E+00,.1010E+00,.1483E+00
.1457E+04,.1702E+00,.1160E+00,.1160E+00,.1702E+00
.1458E+04,.1776E+00,.1211E+00,.1211E+00,.1776E+00
.1459E+04,.2119E+00,.1445E+00,.1445E+00,.2119E+00
.1460E+04,.1281E+00,.8726E-01,.8726E-01,.1281E+00
.1461E+04,.1409E+00,.9601E-01,.9601E-01,.1409E+00
.1462E+04,.1841E+00,.1255E+00,.1255E+00,.1841E+00
.1463E+04,.8054E-01,.5480E-01,.5480E-01,.8054E-01
.1464E+04,.1997E+00,.1361E+00,.1361E+00,.1997E+00
.1465E+04,.1258E+00,.8574E-01,.8574E-01,.1258E+00
.1466E+04,.1146E+00,.7800E-01,.7800E-01,.1146E+00
.1467E+04,.7843E-01,.5334E-01,.5334E-01,.7843E-01
.1468E+04,.1277E+00,.8694E-01,.8694E-01,.1277E+00
.1469E+04,.1471E+00,.1002E+00,.1002E+00,.1471E+00
.1470E+04,.9680E-01,.6587E-01,.6587E-01,.9680E-01
.1471E+04,.4473E-01,.3040E-01,.3040E-01,.4473E-01
.1472E+04,.9184E-01,.6248E-01,.6248E-01,.9184E-01
.1473E+04,.1160E+00,.7894E-01,.7894E-01,.1160E+00
.1474E+04,.1409E+00,.9598E-01,.9598E-01,.1409E+00
.1475E+04,.2242E+00,.1529E+00,.1529E+00,.2242E+00
.1476E+04,.1105E+00,.7523E-01,.7523E-01,.1105E+00
.1477E+04,.1158E+00,.7884E-01,.7884E-01,.1158E+00
.1478E+04,.9988E-01,.6799E-01,.6799E-01,.9988E-01
.1479E+04,.1645E+00,.1121E+00,.1121E+00,.1645E+00
.1480E+04,.1015E+00,.6910E-01,.6910E-01,.1015E+00
.1481E+04,.1611E+00,.1097E+00,.1097E+00,.1611E+00
.1482E+04,.9345E-01,.6360E-01,.6360E-01,.9345E-01
.1483E+04,.1958E+00,.1334E+00,.1334E+00,.1958E+00
.1484E+04,.1760E+00,.1199E+00,.1199E+00,.1760E+00
.1485E+04,.1686E+00,.1149E+00,.1149E+00,.1686E+00
.1486E+04,.1682E+00,.1146E+00,.1146E+00,.1682E+00
.1487E+04,.1010E+00,.6872E-01,.6872E-01,.1010E+00
.1488E+04,.1383E+00,.9414E-01,.9414E-01,.1383E+00
.1489E+04,.2293E+00,.1563E+00,.1563E+00,.2293E+00
.1490E+04,.2058E+00,.1402E+00,.1402E+00,.2058E+00
.1491E+04,.2190E+00,.1493E+00,.1493E+00,.2190E+00
.1492E+04,.2061E+00,.1404E+00,.1404E+00,.2061E+00
.1493E+04,.2185E+00,.1489E+00,.1489E+00,.2185E+00
.1494E+04,.2310E+00,.1575E+00,.1575E+00,.2310E+00
.1495E+04,.2109E+00,.1437E+00,.1437E+00,.2109E+00
.1496E+04,.2011E+00,.1371E+00,.1371E+00,.2011E+00
.1497E+04,.2399E+00,.1635E+00,.1635E+00,.2399E+00
.1498E+04,.2213E+00,.1508E+00,.1508E+00,.2213E+00
.1499E+04,.2449E+00,.1669E+00,.1669E+00,.2449E+00
.1500E+04,.2612E+00,.1781E+00,.1781E+00,.2612E+00
.1501E+04,.2695E+00,.1837E+00,.1837E+00,.2695E+00
.1502E+04,.2400E+00,.1636E+00,.1636E+00,.2400E+00
.1503E+04,.2177E+00,.1484E+00,.1484E+00,.2177E+00
.1504E+04,.1857E+00,.1265E+00,.1265E+00,.1857E+00
.1505E+04,.2084E+00,.1420E+00,.1420E+00,.2084E+00
.1506E+04,.2635E+00,.1796E+00,.1796E+00,.2635E+00
.1507E+04,.2595E+00,.1769E+00,.1769E+00,.2595E+00
.1508E+04,.2510E+00,.1711E+00,.1711E+00,.2510E+00
.1509E+04,.2146E+00,.1462E+00,.1462E+00,.2146E+00
.1510E+04,.2715E+00,.1851E+00,.1851E+00,.2715E+00
.1511E+04,.2671E+00,.1821E+00,.1821E+00,.2671E+00
.1512E+04,.2617E+00,.1784E+00,.1784E+00,.2617E+00
.1513E+04,.2519E+00,.1717E+00,.1717E+00,.2519E+00
.1514E+04,.2425E+00,.1652E+00,.1652E+00,.2425E+00
.1515E+04,.2663E+00,.1815E+00,.1815E+00,.2663E+00
.1516E+04,.2586E+00,.1763E+00,.1763E+00,.2586E+00
.1517E+04,.2576E+00,.1756E+00,.1756E+00,.2576E+00
.1518E+04,.2563E+00,.1747E+00,.1747E+00,.2563E+00
.1519E+04,.2540E+00,.1731E+00,.1731E+00,.2540E+00
.1520E+04,.2637E+00,.1797E+00,.1797E+00,.2637E+00
.1521E+04,.2699E+00,.1840E+00,.1840E+00,.2699E+00
.1522E+04,.2635E+00,.1796E+00,.1796E+00,.2635E+00
.1523E+04,.2730E+00,.1861E+00,.1861E+00,.2730E+00
.1524E+04,.2684E+00,.1829E+00,.1829E+00,.2684E+00
.1525E+04,.2626E+00,.1790E+00,.1790E+00,.2626E+00
.1526E+04,.2655E+00,.1809E+00,.1809E+00,.2655E+00
.1527E+04,.2634E+00,.1795E+00,.1795E+00,.2634E+00
.1528E+04,.2722E+00,.1855E+00,.1855E+00,.2722E+00
.1529E+04,.2618E+00,.1784E+00,.1784E+00,.2618E+00
.1530E+04,.2583E+00,.1760E+00,.1760E+00,.2583E+00
.1531E+04,.2650E+00,.1806E+00,.1806E+00,.2650E+00
.1532E+04,.2685E+00,.1830E+00,.1830E+00,.2685E+00
.1533E+04,.2656E+00,.1810E+00,.1810E+00,.2656E+00
.1534E+04,.2610E+00,.1778E+00,.1778E+00,.2610E+00
.1535E+04,.2619E+00,.1784E+00,.1784E+00,.2619E+00
.1536E+04,.2661E+00,.1813E+00,.1813E+00,.2661E+00
.1537E+04,.2636E+00,.1796E+00,.1796E+00,.2636E+00
.1538E+04,.2644E+00,.1801E+00,.1801E+00,.2644E+00
.1539E+04,.2599E+00,.1771E+00,.1771E+00,.2599E+00
.1540E+04,.2573E+00,.1753E+00,.1753E+00,.2573E+00
.1541E+04,.2605E+00,.1775E+00,.1775E+00,.2605E+00
.1542E+04,.2609E+00,.1778E+00,.1778E+00,.2609E+00
.1543E+04,.2641E+00,.1799E+00,.1799E+00,.2641E+00
.1544E+04,.2643E+00,.1801E+00,.1801E+00,.2643E+00
.1545E+04,.2668E+00,.1818E+00,.1818E+00,.2668E+00
.1546E+04,.2643E+00,.1801E+00,.1801E+00,.2643E+00
.1547E+04,.2598E+00,.1770E+00,.1770E+00,.2598E+00
.1548E+04,.2597E+00,.1770E+00,.1770E+00,.2597E+00
.1549E+04,.2613E+00,.1780E+00,.1780E+00,.2613E+00
.1550E+04,.2599E+00,.1770E+00,.1770E+00,.2599E+00
.1551E+04,.2622E+00,.1786E+00,.1786E+00,.2622E+00
.1552E+04,.2618E+00,.1783E+00,.1783E+00,.2618E+00
.1553E+04,.2582E+00,.1759E+00,.1759E+00,.2582E+00
.1554E+04,.2565E+00,.1747E+00,.1747E+00,.2565E+00
.1555E+04,.2567E+00,.1749E+00,.1749E+00,.2567E+00
.1556E+04,.2568E+00,.1749E+00,.1749E+00,.2568E+00
.1557E+04,.2596E+00,.1768E+00,.1768E+00,.2596E+00
.1558E+04,.2582E+00,.1759E+00,.1759E+00,.2582E+00
.1559E+04,.2567E+00,.1748E+00,.1748E+00,.2567E+00
.1560E+04,.2585E+00,.1761E+00,.1761E+00,.2585E+00
.1561E+04,.2602E+00,.1772E+00,.1772E+00,.2602E+00
.1562E+04,.2577E+00,.1755E+00,.1755E+00,.2577E+00
.1563E+04,.2553E+00,.1739E+00,.1739E+00,.2553E+00
.1564E+04,.2566E+00,.1748E+00,.1748E+00,.2566E+00
.1565E+04,.2564E+00,.1746E+00,.1746E+00,.2564E+00
.1566E+04,.2532E+00,.1724E+00,.1724E+00,.2532E+00
.1567E+04,.2527E+00,.1721E+00,.1721E+00,.2527E+00
.1568E+04,.2479E+00,.1688E+00,.1688E+00,.2479E+00
.1569E+04,.2428E+00,.1653E+00,.1653E+00,.2428E+00
.1570E+04,.2340E+00,.1593E+00,.1593E+00,.2340E+00
.1571E+04,.2234E+00,.1520E+00,.1520E+00,.2234E+00
.1572E+04,.2243E+00,.1526E+00,.1526E+00,.2243E+00
.1573E+04,.2226E+00,.1515E+00,.1515E+00,.2226E+00
.1574E+04,.2237E+00,.1523E+00,.1523E+00,.2237E+00
.1575E+04,.2339E+00,.1593E+00,.1593E+00,.2339E+00
.1576E+04,.2267E+00,.1543E+00,.1543E+00,.2267E+00
.1577E+04,.2122E+00,.1444E+00,.1444E+00,.2122E+00
.1578E+04,.2242E+00,.1526E+00,.1526E+00,.2242E+00
.1579E+04,.2257E+00,.1536E+00,.1536E+00,.2257E+00
.1580E+04,.2325E+00,.1583E+00,.1583E+00,.2325E+00
.1581E+04,.2321E+00,.1580E+00,.1580E+00,.2321E+00
.1582E+04,.2302E+00,.1567E+00,.1567E+00,.2302E+00
.1583E+04,.2348E+00,.1598E+00,.1598E+00,.2348E+00
.1584E+04,.2399E+00,.1633E+00,.1633E+00,.2399E+00
.1585E+04,.2442E+00,.1662E+00,.1662E+00,.2442E+00
.1586E+04,.2434E+00,.1657E+00,.1657E+00,.2434E+00
.1587E+04,.2399E+00,.1633E+00,.1633E+00,.2399E+00
.1588E+04,.2323E+00,.1581E+00,.1581E+00,.2323E+00
.1589E+04,.2250E+00,.1532E+00,.1532E+00,.2250E+00
.1590E+04,.2308E+00,.1571E+00,.1571E+00,.2308E+00
.1591E+04,.2362E+00,.1608E+00,.1608E+00,.2362E+00
.1592E+04,.2442E+00,.1662E+00,.1662E+00,.2442E+00
.1593E+04,.2470E+00,.1681E+00,.1681E+00,.2470E+00
.1594E+04,.2473E+00,.1683E+00,.1683E+00,.2473E+00
.1595E+04,.2435E+00,.1657E+00,.1657E+00,.2435E+00
.1596E+04,.2364E+00,.1609E+00,.1609E+00,.2364E+00
.1597E+04,.2427E+00,.1652E+00,.1652E+00,.2427E+00
.1598E+04,.2426E+00,.1651E+00,.1651E+00,.2426E+00
.1599E+04,.2339E+00,.1591E+00,.1591E+00,.2339E+00
.1600E+04,.2248E+00,.1529E+00,.1529E+00,.2248E+00
.1601E+04,.2146E+00,.1460E+00,.1460E+00,.2146E+00
.1602E+04,.2140E+00,.1455E+00,.1455E+00,.2140E+00
.1603E+04,.2136E+00,.1453E+00,.1453E+00,.2136E+00
.1604E+04,.2157E+00,.1467E+00,.1467E+00,.2157E+00
.1605E+04,.2268E+00,.1543E+00,.1543E+00,.2268E+00
.1606E+04,.2286E+00,.1555E+00,.1555E+00,.2286E+00
.1607E+04,.2239E+00,.1523E+00,.1523E+00,.2239E+00
.1608E+04,.2178E+00,.1482E+00,.1482E+00,.2178E+00
.1609E+04,.2096E+00,.1426E+00,.1426E+00,.2096E+00
.1610E+04,.2100E+00,.1428E+00,.1428E+00,.2100E+00
.1611E+04,.2161E+00,.1470E+00,.1470E+00,.2161E+00
.1612E+04,.2213E+00,.1505E+00,.1505E+00,.2213E+00
.1613E+04,.2252E+00,.1532E+00,.1532E+00,.2252E+00
.1614E+04,.2279E+00,.1550E+00,.1550E+00,.2279E+00
.1615E+04,.2242E+00,.1525E+00,.1525E+00,.2242E+00
.1616E+04,.2222E+00,.1511E+00,.1511E+00,.2222E+00
.1617E+04,.2279E+00,.1550E+00,.1550E+00,.2279E+00
.1618E+04,.2317E+00,.1576E+00,.1576E+00,.2317E+00
.1619E+04,.2288E+00,.1556E+00,.1556E+00,.2288E+00
.1620E+04,.2234E+00,.1520E+00,.1520E+00,.2234E+00
.1621E+04,.2265E+00,.1541E+00,.1541E+00,.2265E+00
.1622E+04,.2302E+00,.1566E+00,.1566E+00,.2302E+00
.1623E+04,.2337E+00,.1590E+00,.1590E+00,.2337E+00
.1624E+04,.2313E+00,.1573E+00,.1573E+00,.2313E+00
.1625E+04,.2307E+00,.1569E+00,.1569E+00,.2307E+00
.1626E+04,.2311E+00,.1572E+00,.1572E+00,.2311E+00
.1627E+04,.2326E+00,.1582E+00,.1582E+00,.2326E+00
.1628E+04,.2322E+00,.1579E+00,.1579E+00,.2322E+00
.1629E+04,.2299E+00,.1564E+00,.1564E+00,.2299E+00
.1630E+04,.2287E+00,.1555E+00,.1555E+00,.2287E+00
.1631E+04,.2279E+00,.1550E+00,.1550E+00,.2279E+00
.1632E+04,.2277E+00,.1548E+00,.1548E+00,.2277E+00
.1633E+04,.2216E+00,.1507E+00,.1507E+00,.2216E+00
.1634E+04,.2252E+00,.1532E+00,.1532E+00,.2252E+00
.1635E+04,.2235E+00,.1520E+00,.1520E+00,.2235E+00
.1636E+04,.2204E+00,.1499E+00,.1499E+00,.2204E+00
.1637E+04,.2176E+00,.1480E+00,.1480E+00,.2176E+00
.1638E+04,.2064E+00,.1403E+00,.1403E+00,.2064E+00
.1639E+04,.2122E+00,.1443E+00,.1443E+00,.2122E+00
.1640E+04,.2050E+00,.1394E+00,.1394E+00,.2050E+00
.1641E+04,.2087E+00,.1419E+00,.1419E+00,.2087E+00
.1642E+04,.2123E+00,.1443E+00,.1443E+00,.2123E+00
.1643E+04,.2040E+00,.1387E+00,.1387E+00,.2040E+00
.1644E+04,.2123E+00,.1444E+00,.1444E+00,.2123E+00
.1645E+04,.2103E+00,.1430E+00,.1430E+00,.2103E+00
.1646E+04,.2087E+00,.1419E+00,.1419E+00,.2087E+00
.1647E+04,.2170E+00,.1475E+00,.1475E+00,.2170E+00
.1648E+04,.2056E+00,.1398E+00,.1398E+00,.2056E+00
.1649E+04,.2114E+00,.1437E+00,.1437E+00,.2114E+00
.1650E+04,.2138E+00,.1454E+00,.1454E+00,.2138E+00
.1651E+04,.2021E+00,.1374E+00,.1374E+00,.2021E+00
.1652E+04,.2146E+00,.1459E+00,.1459E+00,.2146E+00
.1653E+04,.2156E+00,.1465E+00,.1465E+00,.2156E+00
.1654E+04,.2072E+00,.1409E+00,.1409E+00,.2072E+00
.1655E+04,.2160E+00,.1468E+00,.1468E+00,.2160E+00
.1656E+04,.2142E+00,.1456E+00,.1456E+00,.2142E+00
.1657E+04,.2152E+00,.1463E+00,.1463E+00,.2152E+00
.1658E+04,.2169E+00,.1474E+00,.1474E+00,.2169E+00
.1659E+04,.2152E+00,.1463E+00,.1463E+00,.2152E+00
.1660E+04,.2173E+00,.1477E+00,.1477E+00,.2173E+00
.1661E+04,.2173E+00,.1477E+00,.1477E+00,.2173E+00
.1662E+04,.2131E+00,.1448E+00,.1448E+00,.2131E+00
.1663E+04,.2150E+00,.1461E+00,.1461E+00,.2150E+00
.1664E+04,.2139E+00,.1454E+00,.1454E+00,.2139E+00
.1665E+04,.2040E+00,.1387E+00,.1387E+00,.2040E+00
.1666E+04,.1763E+00,.1197E+00,.1197E+00,.1763E+00
.1667E+04,.2022E+00,.1374E+00,.1374E+00,.2022E+00
.1668E+04,.2071E+00,.1408E+00,.1408E+00,.2071E+00
.1669E+04,.2105E+00,.1431E+00,.1431E+00,.2105E+00
.1670E+04,.2123E+00,.1443E+00,.1443E+00,.2123E+00
.1671E+04,.2070E+00,.1407E+00,.1407E+00,.2070E+00
.1672E+04,.2041E+00,.1387E+00,.1387E+00,.2041E+00
.1673E+04,.2084E+00,.1416E+00,.1416E+00,.2084E+00
.1674E+04,.2053E+00,.1395E+00,.1395E+00,.2053E+00
.1675E+04,.2019E+00,.1372E+00,.1372E+00,.2019E+00
.1676E+04,.2038E+00,.1385E+00,.1385E+00,.2038E+00
.1677E+04,.2037E+00,.1384E+00,.1384E+00,.2037E+00
.1678E+04,.1993E+00,.1355E+00,.1355E+00,.1993E+00
.1679E+04,.2005E+00,.1363E+00,.1363E+00,.2005E+00
.1680E+04,.1929E+00,.1311E+00,.1311E+00,.1929E+00
.1681E+04,.1876E+00,.1275E+00,.1275E+00,.1876E+00
.1682E+04,.1966E+00,.1336E+00,.1336E+00,.1966E+00
.1683E+04,.2011E+00,.1367E+00,.1367E+00,.2011E+00
.1684E+04,.1933E+00,.1313E+00,.1313E+00,.1933E+00
.1685E+04,.2033E+00,.1381E+00,.1381E+00,.2033E+00
.1686E+04,.2029E+00,.1379E+00,.1379E+00,.2029E+00
.1687E+04,.1982E+00,.1346E+00,.1346E+00,.1982E+00
.1688E+04,.2019E+00,.1372E+00,.1372E+00,.2019E+00
.1689E+04,.2001E+00,.1360E+00,.1360E+00,.2001E+00
.1690E+04,.2011E+00,.1366E+00,.1366E+00,.2011E+00
.1691E+04,.1920E+00,.1304E+00,.1304E+00,.1920E+00
.1692E+04,.2014E+00,.1368E+00,.1368E+00,.2014E+00
.1693E+04,.2038E+00,.1385E+00,.1385E+00,.2038E+00
.1694E+04,.1992E+00,.1353E+00,.1353E+00,.1992E+00
.1695E+04,.2020E+00,.1372E+00,.1372E+00,.2020E+00
.1696E+04,.2021E+00,.1373E+00,.1373E+00,.2021E+00
.1697E+04,.1852E+00,.1258E+00,.1258E+00,.1852E+00
.1698E+04,.2005E+00,.1362E+00,.1362E+00,.2005E+00
.1699E+04,.1989E+00,.1351E+00,.1351E+00,.1989E+00
.1700E+04,.1951E+00,.1326E+00,.1326E+00,.1951E+00
.1702E+04,.1956E+00,.1329E+00,.1329E+00,.1956E+00
.1705E+04,.1928E+00,.1310E+00,.1310E+00,.1928E+00
.1710E+04,.1852E+00,.1258E+00,.1258E+00,.1852E+00
.1715E+04,.1868E+00,.1269E+00,.1269E+00,.1868E+00
.1720E+04,.1837E+00,.1248E+00,.1248E+00,.1837E+00
.1725E+04,.1757E+00,.1193E+00,.1193E+00,.1757E+00
.1730E+04,.1743E+00,.1183E+00,.1183E+00,.1743E+00
.1735E+04,.1643E+00,.1115E+00,.1115E+00,.1643E+00
.1740E+04,.1666E+00,.1131E+00,.1131E+00,.1666E+00
.1745E+04,.1600E+00,.1086E+00,.1086E+00,.1600E+00
.1750E+04,.1670E+00,.1134E+00,.1134E+00,.1670E+00
.1755E+04,.1589E+00,.1078E+00,.1078E+00,.1589E+00
.1760E+04,.1625E+00,.1103E+00,.1103E+00,.1625E+00
.1765E+04,.1421E+00,.9644E-01,.9644E-01,.1421E+00
.1770E+04,.1526E+00,.1035E+00,.1035E+00,.1526E+00
.1775E+04,.1335E+00,.9055E-01,.9055E-01,.1335E+00
.1780E+04,.1198E+00,.8122E-01,.8122E-01,.1198E+00
.1785E+04,.1019E+00,.6906E-01,.6906E-01,.1019E+00
.1790E+04,.1118E+00,.7581E-01,.7581E-01,.1118E+00
.1795E+04,.7422E-01,.5027E-01,.5027E-01,.7422E-01
.1800E+04,.5045E-01,.3416E-01,.3416E-01,.5045E-01
.1805E+04,.3486E-01,.2358E-01,.2358E-01,.3486E-01
.1810E+04,.2802E-01,.1895E-01,.1895E-01,.2802E-01
.1815E+04,.1495E-01,.1010E-01,.1010E-01,.1495E-01
.1820E+04,.6539E-02,.4411E-02,.4411E-02,.6539E-02
.1825E+04,.8543E-02,.5764E-02,.5764E-02,.8543E-02
.1830E+04,.2864E-03,.1925E-03,.1925E-03,.2864E-03
.1835E+04,.3105E-03,.2089E-03,.2089E-03,.3105E-03
.1840E+04,.1296E-04,.8690E-05,.8690E-05,.1296E-04
.1845E+04,.5156E-03,.3464E-03,.3464E-03,.5156E-03
.1850E+04,.2847E-03,.1912E-03,.1912E-03,.2847E-03
.1855E+04,.4189E-04,.2810E-04,.2810E-04,.4189E-04
.1860E+04,.3854E-03,.2591E-03,.2591E-03,.3854E-03
.1865E+04,.6642E-03,.4464E-03,.4464E-03,.6642E-03
.1870E+04,.5834E-06,.3904E-06,.3904E-06,.5834E-06
.1875E+04,.8380E-06,.5608E-06,.5608E-06,.8380E-06
.1880E+04,.1521E-02,.1023E-02,.1023E-02,.1521E-02
.1885E+04,.1119E-02,.7530E-03,.7530E-03,.1119E-02
.1890E+04,.3488E-02,.2349E-02,.2349E-02,.3488E-02
.1895E+04,.2205E-02,.1484E-02,.1484E-02,.2205E-02
.1900E+04,.8081E-04,.5424E-04,.5424E-04,.8081E-04
.1905E+04,.4933E-04,.3311E-04,.3311E-04,.4933E-04
.1910E+04,.8559E-03,.5754E-03,.5754E-03,.8559E-03
.1915E+04,.5241E-03,.3524E-03,.3524E-03,.5241E-03
.1920E+04,.4723E-02,.3182E-02,.3182E-02,.4723E-02
.1925E+04,.6259E-02,.4220E-02,.4220E-02,.6259E-02
.1930E+04,.4479E-02,.3018E-02,.3018E-02,.4479E-02
.1935E+04,.1458E-01,.9837E-02,.9837E-02,.1458E-01
.1940E+04,.1222E-01,.8248E-02,.8248E-02,.1222E-01
.1945E+04,.2353E-01,.1590E-01,.1590E-01,.2353E-01
.1950E+04,.2874E-01,.1941E-01,.1941E-01,.2874E-01
.1955E+04,.1784E-01,.1204E-01,.1204E-01,.1784E-01
.1960E+04,.3148E-01,.2127E-01,.2127E-01,.3148E-01
.1965E+04,.3745E-01,.2530E-01,.2530E-01,.3745E-01
.1970E+04,.5715E-01,.3865E-01,.3865E-01,.5715E-01
.1975E+04,.7918E-01,.5359E-01,.5359E-01,.7918E-01
.1980E+04,.8464E-01,.5729E-01,.5729E-01,.8464E-01
.1985E+04,.9072E-01,.6142E-01,.6142E-01,.9072E-01
.1990E+04,.9460E-01,.6406E-01,.6406E-01,.9460E-01
.1995E+04,.8711E-01,.5896E-01,.5896E-01,.8711E-01
.2000E+04,.3777E-01,.2554E-01,.2554E-01,.3777E-01
.2005E+04,.1489E-01,.1005E-01,.1005E-01,.1489E-01
.2010E+04,.3617E-01,.2445E-01,.2445E-01,.3617E-01
.2015E+04,.2569E-01,.1736E-01,.1736E-01,.2569E-01
.2020E+04,.4384E-01,.2966E-01,.2966E-01,.4384E-01
.2025E+04,.7235E-01,.4900E-01,.4900E-01,.7235E-01
.2030E+04,.8607E-01,.5832E-01,.5832E-01,.8607E-01
.2035E+04,.9485E-01,.6429E-01,.6429E-01,.9485E-01
.2040E+04,.9034E-01,.6122E-01,.6122E-01,.9034E-01
.2045E+04,.9042E-01,.6127E-01,.6127E-01,.9042E-01
.2050E+04,.6567E-01,.4445E-01,.4445E-01,.6567E-01
.2055E+04,.5283E-01,.3574E-01,.3574E-01,.5283E-01
.2060E+04,.6838E-01,.4629E-01,.4629E-01,.6838E-01
.2065E+04,.6037E-01,.4085E-01,.4085E-01,.6037E-01
.2070E+04,.6474E-01,.4382E-01,.4382E-01,.6474E-01
.2075E+04,.7650E-01,.5180E-01,.5180E-01,.7650E-01
.2080E+04,.8699E-01,.5892E-01,.5892E-01,.8699E-01
.2085E+04,.8524E-01,.5773E-01,.5773E-01,.8524E-01
.2090E+04,.8867E-01,.6005E-01,.6005E-01,.8867E-01
.2095E+04,.9012E-01,.6104E-01,.6104E-01,.9012E-01
.2100E+04,.8862E-01,.6001E-01,.6001E-01,.8862E-01
.2105E+04,.9280E-01,.6285E-01,.6285E-01,.9280E-01
.2110E+04,.9017E-01,.6106E-01,.6106E-01,.9017E-01
.2115E+04,.9141E-01,.6190E-01,.6190E-01,.9141E-01
