Wvlgth,Direct_normal_irradiance,Global_horizn_irradiance,Global_tilted_irradiance,Beam_normal_+circumsolar
.1387E+04,.1348E-05,.9014E-06,.9014E-06,.1348E-05
.1388E+04,.6011E-07,.4027E-07,.4027E-07,.6011E-07
.1389E+04,.1444E-04,.9679E-05,.9679E-05,.1444E-04
.1390E+04,.1204E-04,.8065E-05,.8065E-05,.1204E-04
.1391E+04,.7312E-05,.4900E-05,.4900E-05,.7312E-05
.1392E+04,.6108E-06,.4095E-06,.4095E-06,.6108E-06
.1393E+04,.3922E-05,.2631E-05,.2631E-05,.3922E-05
.1394E+04,.6137E-06,.4105E-06,.4105E-06,.6137E-06
.1395E+04,.3217E-08,.2151E-08,.2151E-08,.3217E-08
.1396E+04,.1586E-11,.1057E-11,.1057E-11,.1586E-11
.1397E+04,.1477E-05,.9903E-06,.9903E-06,.1477E-05
.1398E+04,.3163E-04,.2120E-04,.2120E-04,.3163E-04
.1399E+04,.2493E-04,.1672E-04,.1672E-04,.2493E-04
.1400E+04,.3718E-12,.2479E-12,.2479E-12,.3718E-12
.1401E+04,.3374E-11,.2251E-11,.2251E-11,.3374E-11
.1402E+04,.1783E-03,.1200E-03,.1200E-03,.1783E-03
.1403E+04,.1759E-03,.1183E-03,.1183E-03,.1759E-03
.1404E+04,.4915E-04,.3303E-04,.3303E-04,.4915E-04
.1405E+04,.1777E-08,.1188E-08,.1188E-08,.1777E-08
.1406E+04,.7194E-04,.4827E-04,.4827E-04,.7194E-04
.1407E+04,.1335E-04,.8979E-05,.8979E-05,.1335E-04
.1408E+04,.7849E-04,.5269E-04,.5269E-04,.7849E-04
.1409E+04,.1570E-04,.1052E-04,.1052E-04,.1570E-04
.1410E+04,.2349E-04,.1578E-04,.1578E-04,.2349E-04
.1411E+04,.1625E-03,.1093E-03,.1093E-03,.1625E-03
.1412E+04,.2636E-03,.1775E-03,.1775E-03,.2636E-03
.1413E+04,.3301E-02,.2226E-02,.2226E-02,.3301E-02
.1414E+04,.1898E-04,.1275E-04,.1275E-04,.1898E-04
.1415E+04,.7811E-05,.5243E-05,.5243E-05,.7811E-05
.1416E+04,.1058E-01,.7156E-02,.7156E-02,.1058E-01
.1417E+04,.2131E-02,.1439E-02,.1439E-02,.2131E-02
.1418E+04,.2406E-02,.1623E-02,.1623E-02,.2406E-02
.1419E+04,.3634E-03,.2450E-03,.2450E-03,.3634E-03
.1420E+04,.1510E-02,.1018E-02,.1018E-02,.1510E-02
.1421E+04,.1593E-02,.1075E-02,.1075E-02,.1593E-02
.1422E+04,.1437E-01,.9722E-02,.9722E-02,.1437E-01
.1423E+04,.2627E-02,.1777E-02,.1777E-02,.2627E-02
.1424E+04,.5470E-02,.3702E-02,.3702E-02,.5470E-02
.1425E+04,.7053E-02,.4769E-02,.4769E-02,.7053E-02
.1426E+04,.9733E-02,.6590E-02,.6590E-02,.9733E-02
.1427E+04,.2211E-01,.1498E-01,.1498E-01,.2211E-01
.1428E+04,.6059E-03,.4083E-03,.4083E-03,.6059E-03
.1429E+04,.1329E-01,.8995E-02,.8995E-02,.1329E-01
.1430E+04,.2963E-01,.2009E-01,.2009E-01,.2963E-01
.1431E+04,.2500E-01,.1694E-01,.1694E-01,.2500E-01
.1432E+04,.3311E-03,.2229E-03,.2229E-03,.3311E-03
.1433E+04,.1562E-01,.1058E-01,.1058E-01,.1562E-01
.1434E+04,.8647E-02,.5856E-02,.5856E-02,.8647E-02
.1435E+04,.5651E-02,.3818E-02,.3818E-02,.5651E-02
.1436E+04,.1488E-01,.1007E-01,.1007E-01,.1488E-01
.1437E+04,.1049E-01,.7099E-02,.7099E-02,.1049E-01
.1438E+04,.4132E-02,.2794E-02,.2794E-02,.4132E-02
.1439E+04,.1942E-01,.1314E-01,.1314E-01,.1942E-01
.1440E+04,.1574E-01,.1066E-01,.1066E-01,.1574E-01
.1441E+04,.1079E-01,.7298E-02,.7298E-02,.1079E-01
.1442E+04,.1202E-01,.8127E-02,.8127E-02,.1202E-01
.1443E+04,.1892E-01,.1281E-01,.1281E-01,.1892E-01
.1444E+04,.2732E-01,.1851E-01,.1851E-01,.2732E-01
.1445E+04,.1836E-01,.1243E-01,.1243E-01,.1836E-01
.1446E+04,.7830E-02,.5294E-02,.5294E-02,.7830E-02
.1447E+04,.1274E-01,.8623E-02,.8623E-02,.1274E-01
.1448E+04,.6661E-01,.4522E-01,.4522E-01,.6661E-01
.1449E+04,.5491E-01,.3726E-01,.3726E-01,.5491E-01
.1450E+04,.1052E-01,.7121E-02,.7121E-02,.1052E-01
.1451E+04,.3849E-02,.2604E-02,.2604E-02,.3849E-02
.1452E+04,.2987E-01,.2025E-01,.2025E-01,.2987E-01
.1453E+04,.4095E-01,.2777E-01,.2777E-01,.4095E-01
.1454E+04,.8697E-01,.5908E-01,.5908E-01,.8697E-01
.1455E+04,.3542E-01,.2403E-01,.2403E-01,.3542E-01
.1456E+04,.4472E-01,.3033E-01,.3033E-01,.4472E-01
.1457E+04,.6854E-01,.4653E-01,.4653E-01,.6854E-01
.1458E+04,.9250E-01,.6286E-01,.6286E-01,.9250E-01
.1459E+04,.1076E+00,.7314E-01,.7314E-01,.1076E+00
.1460E+04,.5200E-01,.3530E-01,.3530E-01,.5200E-01
.1461E+04,.4796E-01,.3253E-01,.3253E-01,.4796E-01
.1462E+04,.7929E-01,.5384E-01,.5384E-01,.7929E-01
.1463E+04,.2171E-01,.1472E-01,.1472E-01,.2171E-01
.1464E+04,.1044E+00,.7096E-01,.7096E-01,.1044E+00
.1465E+04,.6116E-01,.4154E-01,.4154E-01,.6116E-01
.1466E+04,.3078E-01,.2086E-01,.2086E-01,.3078E-01
.1467E+04,.1400E-01,.9475E-02,.9475E-02,.1400E-01
.1468E+04,.3940E-01,.2671E-01,.2671E-01,.3940E-01
.1469E+04,.5207E-01,.3533E-01,.3533E-01,.5207E-01
.1470E+04,.1960E-01,.1326E-01,.1326E-01,.1960E-01
.1471E+04,.6949E-02,.4702E-02,.4702E-02,.6949E-02
.1472E+04,.1793E-01,.1213E-01,.1213E-01,.1793E-01
.1473E+04,.3335E-01,.2260E-01,.2260E-01,.3335E-01
.1474E+04,.5980E-01,.4058E-01,.4058E-01,.5980E-01
.1475E+04,.1309E+00,.8898E-01,.8898E-01,.1309E+00
.1476E+04,.3584E-01,.2430E-01,.2430E-01,.3584E-01
.1477E+04,.3407E-01,.2309E-01,.2309E-01,.3407E-01
.1478E+04,.3703E-01,.2512E-01,.2512E-01,.3703E-01
.1479E+04,.7660E-01,.5201E-01,.5201E-01,.7660E-01
.1480E+04,.2994E-01,.2029E-01,.2029E-01,.2994E-01
.1481E+04,.7162E-01,.4861E-01,.4861E-01,.7162E-01
.1482E+04,.3206E-01,.2174E-01,.2174E-01,.3206E-01
.1483E+04,.9831E-01,.6677E-01,.6677E-01,.9831E-01
.1484E+04,.9666E-01,.6567E-01,.6567E-01,.9666E-01
.1485E+04,.8203E-01,.5571E-01,.5571E-01,.8203E-01
.1486E+04,.7682E-01,.5215E-01,.5215E-01,.7682E-01
.1487E+04,.2808E-01,.1903E-01,.1903E-01,.2808E-01
.1488E+04,.6174E-01,.4191E-01,.4191E-01,.6174E-01
.1489E+04,.1369E+00,.9305E-01,.9305E-01,.1369E+00
.1490E+04,.1327E+00,.9024E-01,.9024E-01,.1327E+00
.1491E+04,.1576E+00,.1072E+00,.1072E+00,.1576E+00
.1492E+04,.1149E+00,.7808E-01,.7808E-01,.1149E+00
.1493E+04,.1340E+00,.9104E-01,.9104E-01,.1340E+00
.1494E+04,.1609E+00,.1094E+00,.1094E+00,.1609E+00
.1495E+04,.1406E+00,.9562E-01,.9562E-01,.1406E+00
.1496E+04,.1291E+00,.8772E-01,.8772E-01,.1291E+00
.1497E+04,.1992E+00,.1355E+00,.1355E+00,.1992E+00
.1498E+04,.1432E+00,.9734E-01,.9734E-01,.1432E+00
.1499E+04,.1747E+00,.1188E+00,.1188E+00,.1747E+00
.1500E+04,.2186E+00,.1487E+00,.1487E+00,.2186E+00
.1501E+04,.2317E+00,.1577E+00,.1577E+00,.2317E+00
.1502E+04,.1847E+00,.1257E+00,.1257E+00,.1847E+00
.1503E+04,.1503E+00,.1022E+00,.1022E+00,.1503E+00
.1504E+04,.1182E+00,.8034E-01,.8034E-01,.1182E+00
.1505E+04,.1496E+00,.1017E+00,.1017E+00,.1496E+00
.1506E+04,.2371E+00,.1614E+00,.1614E+00,.2371E+00
.1507E+04,.2249E+00,.1530E+00,.1530E+00,.2249E+00
.1508E+04,.2107E+00,.1434E+00,.1434E+00,.2107E+00
.1509E+04,.1510E+00,.1027E+00,.1027E+00,.1510E+00
.1510E+04,.2489E+00,.1694E+00,.1694E+00,.2489E+00
.1511E+04,.2358E+00,.1605E+00,.1605E+00,.2358E+00
.1512E+04,.2378E+00,.1619E+00,.1619E+00,.2378E+00
.1513E+04,.2081E+00,.1416E+00,.1416E+00,.2081E+00
.1514E+04,.1907E+00,.1297E+00,.1297E+00,.1907E+00
.1515E+04,.2458E+00,.1673E+00,.1673E+00,.2458E+00
.1516E+04,.2331E+00,.1586E+00,.1586E+00,.2331E+00
.1517E+04,.2238E+00,.1523E+00,.1523E+00,.2238E+00
.1518E+04,.2243E+00,.1526E+00,.1526E+00,.2243E+00
.1519E+04,.2160E+00,.1469E+00,.1469E+00,.2160E+00
.1520E+04,.2378E+00,.1618E+00,.1618E+00,.2378E+00
.1521E+04,.2619E+00,.1783E+00,.1783E+00,.2619E+00
.1522E+04,.2443E+00,.1663E+00,.1663E+00,.2443E+00
.1523E+04,.2666E+00,.1814E+00,.1814E+00,.2666E+00
.1524E+04,.2560E+00,.1742E+00,.1742E+00,.2560E+00
.1525E+04,.2397E+00,.1631E+00,.1631E+00,.2397E+00
.1526E+04,.2446E+00,.1664E+00,.1664E+00,.2446E+00
.1527E+04,.2436E+00,.1657E+00,.1657E+00,.2436E+00
.1528E+04,.2642E+00,.1798E+00,.1798E+00,.2642E+00
.1529E+04,.2497E+00,.1699E+00,.1699E+00,.2497E+00
.1530E+04,.2432E+00,.1655E+00,.1655E+00,.2432E+00
.1531E+04,.2512E+00,.1709E+00,.1709E+00,.2512E+00
.1532E+04,.2645E+00,.1800E+00,.1800E+00,.2645E+00
.1533E+04,.2644E+00,.1799E+00,.1799E+00,.2644E+00
.1534E+04,.2569E+00,.1748E+00,.1748E+00,.2569E+00
.1535E+04,.2529E+00,.1721E+00,.1721E+00,.2529E+00
.1536E+04,.2615E+00,.1779E+00,.1779E+00,.2615E+00
.1537E+04,.2556E+00,.1739E+00,.1739E+00,.2556E+00
.1538E+04,.2628E+00,.1788E+00,.1788E+00,.2628E+00
.1539E+04,.2557E+00,.1739E+00,.1739E+00,.2557E+00
.1540E+04,.2567E+00,.1747E+00,.1747E+00,.2567E+00
.1541E+04,.2589E+00,.1761E+00,.1761E+00,.2589E+00
.1542E+04,.2544E+00,.1731E+00,.1731E+00,.2544E+00
.1543E+04,.2618E+00,.1781E+00,.1781E+00,.2618E+00
.1544E+04,.2576E+00,.1752E+00,.1752E+00,.2576E+00
.1545E+04,.2660E+00,.1810E+00,.1810E+00,.2660E+00
.1546E+04,.2610E+00,.1776E+00,.1776E+00,.2610E+00
.1547E+04,.2584E+00,.1758E+00,.1758E+00,.2584E+00
.1548E+04,.2584E+00,.1758E+00,.1758E+00,.2584E+00
.1549E+04,.2615E+00,.1779E+00,.1779E+00,.2615E+00
.1550E+04,.2593E+00,.1764E+00,.1764E+00,.2593E+00
.1551E+04,.2610E+00,.1776E+00,.1776E+00,.2610E+00
.1552E+04,.2575E+00,.1752E+00,.1752E+00,.2575E+00
.1553E+04,.2578E+00,.1754E+00,.1754E+00,.2578E+00
.1554E+04,.2553E+00,.1736E+00,.1736E+00,.2553E+00
.1555E+04,.2564E+00,.1744E+00,.1744E+00,.2564E+00
.1556E+04,.2561E+00,.1742E+00,.1742E+00,.2561E+00
.1557E+04,.2593E+00,.1764E+00,.1764E+00,.2593E+00
.1558E+04,.2579E+00,.1754E+00,.1754E+00,.2579E+00
.1559E+04,.2562E+00,.1743E+00,.1743E+00,.2562E+00
.1560E+04,.2578E+00,.1754E+00,.1754E+00,.2578E+00
.1561E+04,.2597E+00,.1766E+00,.1766E+00,.2597E+00
.1562E+04,.2559E+00,.1740E+00,.1740E+00,.2559E+00
.1563E+04,.2540E+00,.1728E+00,.1728E+00,.2540E+00
.1564E+04,.2552E+00,.1735E+00,.1735E+00,.2552E+00
.1565E+04,.2561E+00,.1742E+00,.1742E+00,.2561E+00
.1566E+04,.2521E+00,.1715E+00,.1715E+00,.2521E+00
.1567E+04,.2522E+00,.1715E+00,.1715E+00,.2522E+00
.1568E+04,.2470E+00,.1679E+00,.1679E+00,.2470E+00
.1569E+04,.2429E+00,.1652E+00,.1652E+00,.2429E+00
.1570E+04,.2339E+00,.1590E+00,.1590E+00,.2339E+00
.1571E+04,.2232E+00,.1517E+00,.1517E+00,.2232E+00
.1572E+04,.2242E+00,.1524E+00,.1524E+00,.2242E+00
.1573E+04,.2226E+00,.1513E+00,.1513E+00,.2226E+00
.1574E+04,.2236E+00,.1520E+00,.1520E+00,.2236E+00
.1575E+04,.2340E+00,.1591E+00,.1591E+00,.2340E+00
.1576E+04,.2263E+00,.1538E+00,.1538E+00,.2263E+00
.1577E+04,.2123E+00,.1443E+00,.1443E+00,.2123E+00
.1578E+04,.2245E+00,.1526E+00,.1526E+00,.2245E+00
.1579E+04,.2249E+00,.1529E+00,.1529E+00,.2249E+00
.1580E+04,.2328E+00,.1582E+00,.1582E+00,.2328E+00
.1581E+04,.2322E+00,.1579E+00,.1579E+00,.2322E+00
.1582E+04,.2302E+00,.1565E+00,.1565E+00,.2302E+00
.1583E+04,.2332E+00,.1585E+00,.1585E+00,.2332E+00
.1584E+04,.2402E+00,.1633E+00,.1633E+00,.2402E+00
.1585E+04,.2442E+00,.1660E+00,.1660E+00,.2442E+00
.1586E+04,.2420E+00,.1645E+00,.1645E+00,.2420E+00
.1587E+04,.2381E+00,.1618E+00,.1618E+00,.2381E+00
.1588E+04,.2325E+00,.1581E+00,.1581E+00,.2325E+00
.1589E+04,.2253E+00,.1532E+00,.1532E+00,.2253E+00
.1590E+04,.2301E+00,.1564E+00,.1564E+00,.2301E+00
.1591E+04,.2359E+00,.1604E+00,.1604E+00,.2359E+00
.1592E+04,.2423E+00,.1647E+00,.1647E+00,.2423E+00
.1593E+04,.2468E+00,.1678E+00,.1678E+00,.2468E+00
.1594E+04,.2459E+00,.1671E+00,.1671E+00,.2459E+00
.1595E+04,.2430E+00,.1652E+00,.1652E+00,.2430E+00
.1596E+04,.2355E+00,.1601E+00,.1601E+00,.2355E+00
.1597E+04,.2404E+00,.1634E+00,.1634E+00,.2404E+00
.1598E+04,.2423E+00,.1647E+00,.1647E+00,.2423E+00
.1599E+04,.2336E+00,.1587E+00,.1587E+00,.2336E+00
.1600E+04,.2251E+00,.1529E+00,.1529E+00,.2251E+00
.1601E+04,.2143E+00,.1456E+00,.1456E+00,.2143E+00
.1602E+04,.2130E+00,.1447E+00,.1447E+00,.2130E+00
.1603E+04,.2138E+00,.1453E+00,.1453E+00,.2138E+00
.1604E+04,.2158E+00,.1466E+00,.1466E+00,.2158E+00
.1605E+04,.2271E+00,.1543E+00,.1543E+00,.2271E+00
.1606E+04,.2288E+00,.1554E+00,.1554E+00,.2288E+00
.1607E+04,.2241E+00,.1523E+00,.1523E+00,.2241E+00
.1608E+04,.2170E+00,.1474E+00,.1474E+00,.2170E+00
.1609E+04,.2096E+00,.1423E+00,.1423E+00,.2096E+00
.1610E+04,.2099E+00,.1426E+00,.1426E+00,.2099E+00
.1611E+04,.2158E+00,.1466E+00,.1466E+00,.2158E+00
.1612E+04,.2216E+00,.1505E+00,.1505E+00,.2216E+00
.1613E+04,.2246E+00,.1525E+00,.1525E+00,.2246E+00
.1614E+04,.2278E+00,.1548E+00,.1548E+00,.2278E+00
.1615E+04,.2244E+00,.1524E+00,.1524E+00,.2244E+00
.1616E+04,.2221E+00,.1509E+00,.1509E+00,.2221E+00
.1617E+04,.2271E+00,.1543E+00,.1543E+00,.2271E+00
.1618E+04,.2319E+00,.1576E+00,.1576E+00,.2319E+00
.1619E+04,.2277E+00,.1547E+00,.1547E+00,.2277E+00
.1620E+04,.2237E+00,.1520E+00,.1520E+00,.2237E+00
.1621E+04,.2268E+00,.1541E+00,.1541E+00,.2268E+00
.1622E+04,.2304E+00,.1565E+00,.1565E+00,.2304E+00
.1623E+04,.2339E+00,.1589E+00,.1589E+00,.2339E+00
.1624E+04,.2315E+00,.1573E+00,.1573E+00,.2315E+00
.1625E+04,.2301E+00,.1563E+00,.1563E+00,.2301E+00
.1626E+04,.2313E+00,.1571E+00,.1571E+00,.2313E+00
.1627E+04,.2329E+00,.1582E+00,.1582E+00,.2329E+00
.1628E+04,.2324E+00,.1579E+00,.1579E+00,.2324E+00
.1629E+04,.2302E+00,.1564E+00,.1564E+00,.2302E+00
.1630E+04,.2289E+00,.1555E+00,.1555E+00,.2289E+00
.1631E+04,.2281E+00,.1549E+00,.1549E+00,.2281E+00
.1632E+04,.2265E+00,.1539E+00,.1539E+00,.2265E+00
.1633E+04,.2208E+00,.1499E+00,.1499E+00,.2208E+00
.1634E+04,.2254E+00,.1531E+00,.1531E+00,.2254E+00
.1635E+04,.2227E+00,.1512E+00,.1512E+00,.2227E+00
.1636E+04,.2207E+00,.1499E+00,.1499E+00,.2207E+00
.1637E+04,.2174E+00,.1476E+00,.1476E+00,.2174E+00
.1638E+04,.2065E+00,.1403E+00,.1403E+00,.2065E+00
.1639E+04,.2114E+00,.1436E+00,.1436E+00,.2114E+00
.1640E+04,.2033E+00,.1380E+00,.1380E+00,.2033E+00
.1641E+04,.2089E+00,.1418E+00,.1418E+00,.2089E+00
.1642E+04,.2116E+00,.1437E+00,.1437E+00,.2116E+00
.1643E+04,.2040E+00,.1385E+00,.1385E+00,.2040E+00
.1644E+04,.2125E+00,.1443E+00,.1443E+00,.2125E+00
.1645E+04,.2090E+00,.1419E+00,.1419E+00,.2090E+00
.1646E+04,.2065E+00,.1402E+00,.1402E+00,.2065E+00
.1647E+04,.2169E+00,.1473E+00,.1473E+00,.2169E+00
.1648E+04,.2051E+00,.1392E+00,.1392E+00,.2051E+00
.1649E+04,.2106E+00,.1430E+00,.1430E+00,.2106E+00
.1650E+04,.2128E+00,.1445E+00,.1445E+00,.2128E+00
.1651E+04,.2018E+00,.1370E+00,.1370E+00,.2018E+00
.1652E+04,.2105E+00,.1429E+00,.1429E+00,.2105E+00
.1653E+04,.2134E+00,.1449E+00,.1449E+00,.2134E+00
.1654E+04,.2063E+00,.1400E+00,.1400E+00,.2063E+00
.1655E+04,.2147E+00,.1457E+00,.1457E+00,.2147E+00
.1656E+04,.2117E+00,.1437E+00,.1437E+00,.2117E+00
.1657E+04,.2130E+00,.1446E+00,.1446E+00,.2130E+00
.1658E+04,.2152E+00,.1461E+00,.1461E+00,.2152E+00
.1659E+04,.2148E+00,.1458E+00,.1458E+00,.2148E+00
.1660E+04,.2166E+00,.1470E+00,.1470E+00,.2166E+00
.1661E+04,.2144E+00,.1456E+00,.1456E+00,.2144E+00
.1662E+04,.2076E+00,.1409E+00,.1409E+00,.2076E+00
.1663E+04,.2140E+00,.1453E+00,.1453E+00,.2140E+00
.1664E+04,.2115E+00,.1436E+00,.1436E+00,.2115E+00
.1665E+04,.2034E+00,.1381E+00,.1381E+00,.2034E+00
.1666E+04,.1729E+00,.1173E+00,.1173E+00,.1729E+00
.1667E+04,.2018E+00,.1370E+00,.1370E+00,.2018E+00
.1668E+04,.2072E+00,.1406E+00,.1406E+00,.2072E+00
.1669E+04,.2056E+00,.1395E+00,.1395E+00,.2056E+00
.1670E+04,.2112E+00,.1433E+00,.1433E+00,.2112E+00
.1671E+04,.2052E+00,.1393E+00,.1393E+00,.2052E+00
.1672E+04,.2023E+00,.1373E+00,.1373E+00,.2023E+00
.1673E+04,.2074E+00,.1408E+00,.1408E+00,.2074E+00
.1674E+04,.2035E+00,.1381E+00,.1381E+00,.2035E+00
.1675E+04,.2001E+00,.1358E+00,.1358E+00,.2001E+00
.1676E+04,.1997E+00,.1356E+00,.1356E+00,.1997E+00
.1677E+04,.2007E+00,.1362E+00,.1362E+00,.2007E+00
.1678E+04,.1950E+00,.1323E+00,.1323E+00,.1950E+00
.1679E+04,.1994E+00,.1353E+00,.1353E+00,.1994E+00
.1680E+04,.1910E+00,.1296E+00,.1296E+00,.1910E+00
.1681E+04,.1872E+00,.1270E+00,.1270E+00,.1872E+00
.1682E+04,.1963E+00,.1332E+00,.1332E+00,.1963E+00
.1683E+04,.2001E+00,.1358E+00,.1358E+00,.2001E+00
.1684E+04,.1845E+00,.1251E+00,.1251E+00,.1845E+00
.1685E+04,.2029E+00,.1377E+00,.1377E+00,.2029E+00
.1686E+04,.2019E+00,.1370E+00,.1370E+00,.2019E+00
.1687E+04,.1940E+00,.1316E+00,.1316E+00,.1940E+00
.1688E+04,.2014E+00,.1366E+00,.1366E+00,.2014E+00
.1689E+04,.1983E+00,.1345E+00,.1345E+00,.1983E+00
.1690E+04,.1968E+00,.1336E+00,.1336E+00,.1968E+00
.1691E+04,.1758E+00,.1192E+00,.1192E+00,.1758E+00
.1692E+04,.1957E+00,.1327E+00,.1327E+00,.1957E+00
.1693E+04,.2034E+00,.1380E+00,.1380E+00,.2034E+00
.1694E+04,.1944E+00,.1319E+00,.1319E+00,.1944E+00
.1695E+04,.2014E+00,.1366E+00,.1366E+00,.2014E+00
.1696E+04,.2006E+00,.1361E+00,.1361E+00,.2006E+00
.1697E+04,.1602E+00,.1086E+00,.1086E+00,.1602E+00
.1698E+04,.1995E+00,.1353E+00,.1353E+00,.1995E+00
.1699E+04,.1951E+00,.1324E+00,.1324E+00,.1951E+00
.1700E+04,.1891E+00,.1283E+00,.1283E+00,.1891E+00
.1702E+04,.1951E+00,.1324E+00,.1324E+00,.1951E+00
.1705E+04,.1872E+00,.1270E+00,.1270E+00,.1872E+00
.1710E+04,.1770E+00,.1200E+00,.1200E+00,.1770E+00
.1715E+04,.1751E+00,.1187E+00,.1187E+00,.1751E+00
.1720E+04,.1747E+00,.1185E+00,.1185E+00,.1747E+00
.1725E+04,.1620E+00,.1098E+00,.1098E+00,.1620E+00
.1730E+04,.1591E+00,.1079E+00,.1079E+00,.1591E+00
.1735E+04,.1468E+00,.9954E-01,.9954E-01,.1468E+00
.1740E+04,.1498E+00,.1015E+00,.1015E+00,.1498E+00
.1745E+04,.1395E+00,.9453E-01,.9453E-01,.1395E+00
.1750E+04,.1511E+00,.1024E+00,.1024E+00,.1511E+00
.1755E+04,.1353E+00,.9171E-01,.9171E-01,.1353E+00
.1760E+04,.1440E+00,.9758E-01,.9758E-01,.1440E+00
.1765E+04,.1119E+00,.7581E-01,.7581E-01,.1119E+00
.1770E+04,.1166E+00,.7895E-01,.7895E-01,.1166E+00
.1775E+04,.8851E-01,.5991E-01,.5991E-01,.8851E-01
.1780E+04,.7308E-01,.4945E-01,.4945E-01,.7308E-01
.1785E+04,.4901E-01,.3314E-01,.3314E-01,.4901E-01
.1790E+04,.6063E-01,.4100E-01,.4100E-01,.6063E-01
.1795E+04,.2249E-01,.1517E-01,.1517E-01,.2249E-01
.1800E+04,.1766E-01,.1192E-01,.1192E-01,.1766E-01
.1805E+04,.4181E-02,.2814E-02,.2814E-02,.4181E-02
.1810E+04,.2261E-02,.1523E-02,.1523E-02,.2261E-02
.1815E+04,.4442E-03,.2982E-03,.2982E-03,.4442E-03
.1820E+04,.6939E-04,.4650E-04,.4650E-04,.6939E-04
.1825E+04,.1027E-03,.6886E-04,.6886E-04,.1027E-03
.1830E+04,.4870E-07,.3254E-07,.3254E-07,.4870E-07
.1835E+04,.3739E-07,.2501E-07,.2501E-07,.3739E-07
.1840E+04,.2231E-09,.1489E-09,.1489E-09,.2231E-09
.1845E+04,.1677E-07,.1119E-07,.1119E-07,.1677E-07
.1850E+04,.6002E-08,.4004E-08,.4004E-08,.6002E-08
.1855E+04,.9954E-09,.6645E-09,.6645E-09,.9954E-09
.1860E+04,.2156E-06,.1442E-06,.1442E-06,.2156E-06
.1865E+04,.1880E-06,.1256E-06,.1256E-06,.1880E-06
.1870E+04,.3629E-13,.2419E-13,.2419E-13,.3629E-13
.1875E+04,.7911E-13,.5273E-13,.5273E-13,.7911E-13
.1880E+04,.2019E-05,.1351E-05,.1351E-05,.2019E-05
.1885E+04,.1062E-05,.7100E-06,.7100E-06,.1062E-05
.1890E+04,.5585E-05,.3735E-05,.3735E-05,.5585E-05
.1895E+04,.4063E-05,.2719E-05,.2719E-05,.4063E-05
.1900E+04,.4637E-08,.3097E-08,.3097E-08,.4637E-08
.1905E+04,.3890E-08,.2599E-08,.2599E-08,.3890E-08
.1910E+04,.3071E-06,.2052E-06,.2052E-06,.3071E-06
.1915E+04,.5253E-06,.3514E-06,.3514E-06,.5253E-06
.1920E+04,.1688E-04,.1130E-04,.1130E-04,.1688E-04
.1925E+04,.6714E-04,.4499E-04,.4499E-04,.6714E-04
.1930E+04,.4562E-04,.3058E-04,.3058E-04,.4562E-04
.1935E+04,.6208E-03,.4170E-03,.4170E-03,.6208E-03
.1940E+04,.7120E-03,.4788E-03,.4788E-03,.7120E-03
.1945E+04,.3942E-02,.2653E-02,.2653E-02,.3942E-02
.1950E+04,.7593E-02,.5115E-02,.5115E-02,.7593E-02
.1955E+04,.3563E-02,.2396E-02,.2396E-02,.3563E-02
.1960E+04,.1186E-01,.7995E-02,.7995E-02,.1186E-01
.1965E+04,.1765E-01,.1190E-01,.1190E-01,.1765E-01
.1970E+04,.3527E-01,.2381E-01,.2381E-01,.3527E-01
.1975E+04,.4974E-01,.3360E-01,.3360E-01,.4974E-01
.1980E+04,.6090E-01,.4116E-01,.4116E-01,.6090E-01
.1985E+04,.6921E-01,.4679E-01,.4679E-01,.6921E-01
.1990E+04,.6929E-01,.4683E-01,.4683E-01,.6929E-01
.1995E+04,.6843E-01,.4625E-01,.4625E-01,.6843E-01
.2000E+04,.3054E-01,.2062E-01,.2062E-01,.3054E-01
.2005E+04,.1051E-01,.7081E-02,.7081E-02,.1051E-01
.2010E+04,.3468E-01,.2342E-01,.2342E-01,.3468E-01
.2015E+04,.2077E-01,.1402E-01,.1402E-01,.2077E-01
.2020E+04,.3775E-01,.2550E-01,.2550E-01,.3775E-01
.2025E+04,.6631E-01,.4485E-01,.4485E-01,.6631E-01
.2030E+04,.7557E-01,.5113E-01,.5113E-01,.7557E-01
.2035E+04,.8987E-01,.6083E-01,.6083E-01,.8987E-01
.2040E+04,.8296E-01,.5614E-01,.5614E-01,.8296E-01
.2045E+04,.8507E-01,.5756E-01,.5756E-01,.8507E-01
.2050E+04,.6312E-01,.4267E-01,.4267E-01,.6312E-01
.2055E+04,.4980E-01,.3365E-01,.3365E-01,.4980E-01
.2060E+04,.6351E-01,.4294E-01,.4294E-01,.6351E-01
.2065E+04,.5735E-01,.3876E-01,.3876E-01,.5735E-01
.2070E+04,.6102E-01,.4125E-01,.4125E-01,.6102E-01
.2075E+04,.7390E-01,.4997E-01,.4997E-01,.7390E-01
.2080E+04,.8347E-01,.5646E-01,.5646E-01,.8347E-01
.2085E+04,.8202E-01,.5548E-01,.5548E-01,.8202E-01
.2090E+04,.8677E-01,.5870E-01,.5870E-01,.8677E-01
.2095E+04,.8721E-01,.5899E-01,.5899E-01,.8721E-01
.2100E+04,.8151E-01,.5513E-01,.5513E-01,.8151E-01
.2105E+04,.9152E-01,.6190E-01,.6190E-01,.9152E-01
.2110E+04,.8710E-01,.5891E-01,.5891E-01,.8710E-01
.2115E+04,.8986E-01,.6078E-01,.6078E-01,.8986E-01
