Wvlgth,Direct_normal_irradiance,Global_horizn_irradiance,Global_tilted_irradiance,Beam_normal_+circumsolar
.1383E+04,.3483E-06,.2340E-06,.2340E-06,.3483E-06
.1384E+04,.5103E-05,.3428E-05,.3428E-05,.5103E-05
.1385E+04,.1062E-04,.7158E-05,.7158E-05,.1062E-04
.1386E+04,.1723E-04,.1159E-04,.1159E-04,.1723E-04
.1387E+04,.6634E-03,.4481E-03,.4481E-03,.6634E-03
.1388E+04,.1683E-04,.1136E-04,.1136E-04,.1683E-04
.1389E+04,.1708E-02,.1156E-02,.1156E-02,.1708E-02
.1390E+04,.1462E-02,.9900E-03,.9900E-03,.1462E-02
.1391E+04,.1071E-02,.7242E-03,.7242E-03,.1071E-02
.1392E+04,.8975E-04,.6063E-04,.6063E-04,.8975E-04
.1393E+04,.3772E-03,.2551E-03,.2551E-03,.3772E-03
.1394E+04,.3148E-03,.2124E-03,.2124E-03,.3148E-03
.1395E+04,.3954E-05,.2661E-05,.2661E-05,.3954E-05
.1396E+04,.9467E-07,.6343E-07,.6343E-07,.9467E-07
.1397E+04,.1808E-03,.1222E-03,.1222E-03,.1808E-03
.1398E+04,.3238E-02,.2194E-02,.2194E-02,.3238E-02
.1399E+04,.2142E-02,.1451E-02,.1451E-02,.2142E-02
.1400E+04,.6247E-07,.4182E-07,.4182E-07,.6247E-07
.1401E+04,.1435E-06,.9620E-07,.9620E-07,.1435E-06
.1402E+04,.3886E-02,.2640E-02,.2640E-02,.3886E-02
.1403E+04,.5185E-02,.3521E-02,.3521E-02,.5185E-02
.1404E+04,.1653E-02,.1122E-02,.1122E-02,.1653E-02
.1405E+04,.2854E-05,.1919E-05,.1919E-05,.2854E-05
.1406E+04,.4588E-02,.3112E-02,.3112E-02,.4588E-02
.1407E+04,.4295E-03,.2912E-03,.2912E-03,.4295E-03
.1408E+04,.3852E-02,.2613E-02,.2613E-02,.3852E-02
.1409E+04,.1658E-02,.1123E-02,.1123E-02,.1658E-02
.1410E+04,.1231E-02,.8337E-03,.8337E-03,.1231E-02
.1411E+04,.4516E-02,.3066E-02,.3066E-02,.4516E-02
.1412E+04,.5351E-02,.3636E-02,.3636E-02,.5351E-02
.1413E+04,.3412E-01,.2328E-01,.2328E-01,.3412E-01
.1414E+04,.9385E-03,.6359E-03,.6359E-03,.9385E-03
.1415E+04,.5198E-03,.3519E-03,.3519E-03,.5198E-03
.1416E+04,.4805E-01,.3285E-01,.3285E-01,.4805E-01
.1417E+04,.1847E-01,.1259E-01,.1259E-01,.1847E-01
.1418E+04,.2167E-01,.1477E-01,.1477E-01,.2167E-01
.1419E+04,.3676E-02,.2503E-02,.2503E-02,.3676E-02
.1420E+04,.1361E-01,.9273E-02,.9273E-02,.1361E-01
.1421E+04,.1468E-01,.1000E-01,.1000E-01,.1468E-01
.1422E+04,.6174E-01,.4223E-01,.4223E-01,.6174E-01
.1423E+04,.1328E-01,.9062E-02,.9062E-02,.1328E-01
.1424E+04,.2398E-01,.1638E-01,.1638E-01,.2398E-01
.1425E+04,.3618E-01,.2471E-01,.2471E-01,.3618E-01
.1426E+04,.3776E-01,.2581E-01,.2581E-01,.3776E-01
.1427E+04,.6189E-01,.4238E-01,.4238E-01,.6189E-01
.1428E+04,.8199E-02,.5577E-02,.5577E-02,.8199E-02
.1429E+04,.4879E-01,.3338E-01,.3338E-01,.4879E-01
.1430E+04,.7591E-01,.5200E-01,.5200E-01,.7591E-01
.1431E+04,.5890E-01,.4030E-01,.4030E-01,.5890E-01
.1432E+04,.4521E-02,.3071E-02,.3071E-02,.4521E-02
.1433E+04,.4339E-01,.2967E-01,.2967E-01,.4339E-01
.1434E+04,.2735E-01,.1870E-01,.1870E-01,.2735E-01
.1435E+04,.3064E-01,.2090E-01,.2090E-01,.3064E-01
.1436E+04,.5045E-01,.3448E-01,.3448E-01,.5045E-01
.1437E+04,.3853E-01,.2632E-01,.2632E-01,.3853E-01
.1438E+04,.1927E-01,.1314E-01,.1314E-01,.1927E-01
.1439E+04,.6258E-01,.4279E-01,.4279E-01,.6258E-01
.1440E+04,.4980E-01,.3405E-01,.3405E-01,.4980E-01
.1441E+04,.4347E-01,.2969E-01,.2969E-01,.4347E-01
.1442E+04,.4845E-01,.3311E-01,.3311E-01,.4845E-01
.1443E+04,.5666E-01,.3877E-01,.3877E-01,.5666E-01
.1444E+04,.7480E-01,.5120E-01,.5120E-01,.7480E-01
.1445E+04,.6417E-01,.4389E-01,.4389E-01,.6417E-01
.1446E+04,.3088E-01,.2110E-01,.2110E-01,.3088E-01
.1447E+04,.4861E-01,.3322E-01,.3322E-01,.4861E-01
.1448E+04,.1307E+00,.8968E-01,.8968E-01,.1307E+00
.1449E+04,.1187E+00,.8138E-01,.8138E-01,.1187E+00
.1450E+04,.3692E-01,.2522E-01,.2522E-01,.3692E-01
.1451E+04,.1643E-01,.1121E-01,.1121E-01,.1643E-01
.1452E+04,.7679E-01,.5258E-01,.5258E-01,.7679E-01
.1453E+04,.9783E-01,.6702E-01,.6702E-01,.9783E-01
.1454E+04,.1516E+00,.1040E+00,.1040E+00,.1516E+00
.1455E+04,.7800E-01,.5343E-01,.5343E-01,.7800E-01
.1456E+04,.1067E+00,.7307E-01,.7307E-01,.1067E+00
.1457E+04,.1332E+00,.9137E-01,.9137E-01,.1332E+00
.1458E+04,.1486E+00,.1020E+00,.1020E+00,.1486E+00
.1459E+04,.1767E+00,.1213E+00,.1213E+00,.1767E+00
.1460E+04,.9777E-01,.6702E-01,.6702E-01,.9777E-01
.1461E+04,.1054E+00,.7219E-01,.7219E-01,.1054E+00
.1462E+04,.1463E+00,.1003E+00,.1003E+00,.1463E+00
.1463E+04,.5348E-01,.3659E-01,.3659E-01,.5348E-01
.1464E+04,.1665E+00,.1143E+00,.1143E+00,.1665E+00
.1465E+04,.1021E+00,.7003E-01,.7003E-01,.1021E+00
.1466E+04,.8024E-01,.5492E-01,.5492E-01,.8024E-01
.1467E+04,.4742E-01,.3240E-01,.3240E-01,.4742E-01
.1468E+04,.9211E-01,.6308E-01,.6308E-01,.9211E-01
.1469E+04,.1097E+00,.7513E-01,.7513E-01,.1097E+00
.1470E+04,.6323E-01,.4323E-01,.4323E-01,.6323E-01
.1471E+04,.2483E-01,.1695E-01,.1695E-01,.2483E-01
.1472E+04,.5992E-01,.4096E-01,.4096E-01,.5992E-01
.1473E+04,.8290E-01,.5674E-01,.5674E-01,.8290E-01
.1474E+04,.1108E+00,.7598E-01,.7598E-01,.1108E+00
.1475E+04,.1949E+00,.1338E+00,.1338E+00,.1949E+00
.1476E+04,.8056E-01,.5516E-01,.5516E-01,.8056E-01
.1477E+04,.8289E-01,.5674E-01,.5674E-01,.8289E-01
.1478E+04,.7348E-01,.5032E-01,.5032E-01,.7348E-01
.1479E+04,.1328E+00,.9107E-01,.9107E-01,.1328E+00
.1480E+04,.7204E-01,.4930E-01,.4930E-01,.7204E-01
.1481E+04,.1288E+00,.8832E-01,.8832E-01,.1288E+00
.1482E+04,.6779E-01,.4640E-01,.4640E-01,.6779E-01
.1483E+04,.1625E+00,.1115E+00,.1115E+00,.1625E+00
.1484E+04,.1484E+00,.1018E+00,.1018E+00,.1484E+00
.1485E+04,.1363E+00,.9348E-01,.9348E-01,.1363E+00
.1486E+04,.1358E+00,.9307E-01,.9307E-01,.1358E+00
.1487E+04,.7012E-01,.4797E-01,.4797E-01,.7012E-01
.1488E+04,.1096E+00,.7510E-01,.7510E-01,.1096E+00
.1489E+04,.2005E+00,.1376E+00,.1376E+00,.2005E+00
.1490E+04,.1822E+00,.1250E+00,.1250E+00,.1822E+00
.1491E+04,.2008E+00,.1379E+00,.1379E+00,.2008E+00
.1492E+04,.1764E+00,.1210E+00,.1210E+00,.1764E+00
.1493E+04,.1906E+00,.1308E+00,.1308E+00,.1906E+00
.1494E+04,.2080E+00,.1428E+00,.1428E+00,.2080E+00
.1495E+04,.1870E+00,.1284E+00,.1284E+00,.1870E+00
.1496E+04,.1767E+00,.1212E+00,.1212E+00,.1767E+00
.1497E+04,.2265E+00,.1556E+00,.1556E+00,.2265E+00
.1498E+04,.1956E+00,.1343E+00,.1343E+00,.1956E+00
.1499E+04,.2236E+00,.1536E+00,.1536E+00,.2236E+00
.1500E+04,.2479E+00,.1703E+00,.1703E+00,.2479E+00
.1501E+04,.2591E+00,.1781E+00,.1781E+00,.2591E+00
.1502E+04,.2233E+00,.1534E+00,.1534E+00,.2233E+00
.1503E+04,.1963E+00,.1348E+00,.1348E+00,.1963E+00
.1504E+04,.1620E+00,.1112E+00,.1112E+00,.1620E+00
.1505E+04,.1886E+00,.1295E+00,.1295E+00,.1886E+00
.1506E+04,.2557E+00,.1757E+00,.1757E+00,.2557E+00
.1507E+04,.2490E+00,.1711E+00,.1711E+00,.2490E+00
.1508E+04,.2386E+00,.1639E+00,.1639E+00,.2386E+00
.1509E+04,.1927E+00,.1322E+00,.1322E+00,.1927E+00
.1510E+04,.2644E+00,.1817E+00,.1817E+00,.2644E+00
.1511E+04,.2583E+00,.1775E+00,.1775E+00,.2583E+00
.1512E+04,.2540E+00,.1745E+00,.1745E+00,.2540E+00
.1513E+04,.2393E+00,.1643E+00,.1643E+00,.2393E+00
.1514E+04,.2269E+00,.1558E+00,.1558E+00,.2269E+00
.1515E+04,.2597E+00,.1784E+00,.1784E+00,.2597E+00
.1516E+04,.2503E+00,.1720E+00,.1720E+00,.2503E+00
.1517E+04,.2474E+00,.1700E+00,.1700E+00,.2474E+00
.1518E+04,.2463E+00,.1691E+00,.1691E+00,.2463E+00
.1519E+04,.2427E+00,.1667E+00,.1667E+00,.2427E+00
.1520E+04,.2565E+00,.1762E+00,.1762E+00,.2565E+00
.1521E+04,.2671E+00,.1835E+00,.1835E+00,.2671E+00
.1522E+04,.2579E+00,.1772E+00,.1772E+00,.2579E+00
.1523E+04,.2706E+00,.1859E+00,.1859E+00,.2706E+00
.1524E+04,.2648E+00,.1819E+00,.1819E+00,.2648E+00
.1525E+04,.2562E+00,.1760E+00,.1760E+00,.2562E+00
.1526E+04,.2594E+00,.1782E+00,.1782E+00,.2594E+00
.1527E+04,.2572E+00,.1767E+00,.1767E+00,.2572E+00
.1528E+04,.2695E+00,.1851E+00,.1851E+00,.2695E+00
.1529E+04,.2580E+00,.1772E+00,.1772E+00,.2580E+00
.1530E+04,.2538E+00,.1743E+00,.1743E+00,.2538E+00
.1531E+04,.2607E+00,.1791E+00,.1791E+00,.2607E+00
.1532E+04,.2666E+00,.1832E+00,.1832E+00,.2666E+00
.1533E+04,.2644E+00,.1816E+00,.1816E+00,.2644E+00
.1534E+04,.2592E+00,.1780E+00,.1780E+00,.2592E+00
.1535E+04,.2589E+00,.1778E+00,.1778E+00,.2589E+00
.1536E+04,.2641E+00,.1814E+00,.1814E+00,.2641E+00
.1537E+04,.2609E+00,.1792E+00,.1792E+00,.2609E+00
.1538E+04,.2631E+00,.1807E+00,.1807E+00,.2631E+00
.1539E+04,.2581E+00,.1772E+00,.1772E+00,.2581E+00
.1540E+04,.2562E+00,.1760E+00,.1760E+00,.2562E+00
.1541E+04,.2592E+00,.1780E+00,.1780E+00,.2592E+00
.1542E+04,.2587E+00,.1776E+00,.1776E+00,.2587E+00
.1543E+04,.2627E+00,.1804E+00,.1804E+00,.2627E+00
.1544E+04,.2620E+00,.1799E+00,.1799E+00,.2620E+00
.1545E+04,.2658E+00,.1825E+00,.1825E+00,.2658E+00
.1546E+04,.2627E+00,.1804E+00,.1804E+00,.2627E+00
.1547E+04,.2586E+00,.1776E+00,.1776E+00,.2586E+00
.1548E+04,.2586E+00,.1776E+00,.1776E+00,.2586E+00
.1549E+04,.2605E+00,.1789E+00,.1789E+00,.2605E+00
.1550E+04,.2589E+00,.1778E+00,.1778E+00,.2589E+00
.1551E+04,.2611E+00,.1792E+00,.1792E+00,.2611E+00
.1552E+04,.2600E+00,.1785E+00,.1785E+00,.2600E+00
.1553E+04,.2573E+00,.1766E+00,.1766E+00,.2573E+00
.1554E+04,.2554E+00,.1753E+00,.1753E+00,.2554E+00
.1555E+04,.2558E+00,.1756E+00,.1756E+00,.2558E+00
.1556E+04,.2558E+00,.1756E+00,.1756E+00,.2558E+00
.1557E+04,.2587E+00,.1776E+00,.1776E+00,.2587E+00
.1558E+04,.2573E+00,.1766E+00,.1766E+00,.2573E+00
.1559E+04,.2557E+00,.1755E+00,.1755E+00,.2557E+00
.1560E+04,.2575E+00,.1768E+00,.1768E+00,.2575E+00
.1561E+04,.2593E+00,.1780E+00,.1780E+00,.2593E+00
.1562E+04,.2565E+00,.1760E+00,.1760E+00,.2565E+00
.1563E+04,.2542E+00,.1745E+00,.1745E+00,.2542E+00
.1564E+04,.2555E+00,.1753E+00,.1753E+00,.2555E+00
.1565E+04,.2555E+00,.1753E+00,.1753E+00,.2555E+00
.1566E+04,.2522E+00,.1730E+00,.1730E+00,.2522E+00
.1567E+04,.2517E+00,.1728E+00,.1728E+00,.2517E+00
.1568E+04,.2468E+00,.1694E+00,.1694E+00,.2468E+00
.1569E+04,.2418E+00,.1659E+00,.1659E+00,.2418E+00
.1570E+04,.2327E+00,.1596E+00,.1596E+00,.2327E+00
.1571E+04,.2219E+00,.1521E+00,.1521E+00,.2219E+00
.1572E+04,.2228E+00,.1528E+00,.1528E+00,.2228E+00
.1573E+04,.2212E+00,.1517E+00,.1517E+00,.2212E+00
.1574E+04,.2225E+00,.1526E+00,.1526E+00,.2225E+00
.1575E+04,.2330E+00,.1598E+00,.1598E+00,.2330E+00
.1576E+04,.2256E+00,.1547E+00,.1547E+00,.2256E+00
.1577E+04,.2111E+00,.1447E+00,.1447E+00,.2111E+00
.1578E+04,.2230E+00,.1529E+00,.1529E+00,.2230E+00
.1579E+04,.2243E+00,.1538E+00,.1538E+00,.2243E+00
.1580E+04,.2314E+00,.1587E+00,.1587E+00,.2314E+00
.1581E+04,.2311E+00,.1584E+00,.1584E+00,.2311E+00
.1582E+04,.2292E+00,.1572E+00,.1572E+00,.2292E+00
.1583E+04,.2335E+00,.1601E+00,.1601E+00,.2335E+00
.1584E+04,.2390E+00,.1639E+00,.1639E+00,.2390E+00
.1585E+04,.2433E+00,.1669E+00,.1669E+00,.2433E+00
.1586E+04,.2422E+00,.1661E+00,.1661E+00,.2422E+00
.1587E+04,.2387E+00,.1637E+00,.1637E+00,.2387E+00
.1588E+04,.2316E+00,.1588E+00,.1588E+00,.2316E+00
.1589E+04,.2244E+00,.1539E+00,.1539E+00,.2244E+00
.1590E+04,.2298E+00,.1576E+00,.1576E+00,.2298E+00
.1591E+04,.2354E+00,.1614E+00,.1614E+00,.2354E+00
.1592E+04,.2429E+00,.1666E+00,.1666E+00,.2429E+00
.1593E+04,.2461E+00,.1688E+00,.1688E+00,.2461E+00
.1594E+04,.2461E+00,.1688E+00,.1688E+00,.2461E+00
.1595E+04,.2426E+00,.1663E+00,.1663E+00,.2426E+00
.1596E+04,.2354E+00,.1614E+00,.1614E+00,.2354E+00
.1597E+04,.2413E+00,.1655E+00,.1655E+00,.2413E+00
.1598E+04,.2417E+00,.1657E+00,.1657E+00,.2417E+00
.1599E+04,.2328E+00,.1596E+00,.1596E+00,.2328E+00
.1600E+04,.2238E+00,.1534E+00,.1534E+00,.2238E+00
.1601E+04,.2133E+00,.1462E+00,.1462E+00,.2133E+00
.1602E+04,.2124E+00,.1456E+00,.1456E+00,.2124E+00
.1603E+04,.2124E+00,.1455E+00,.1455E+00,.2124E+00
.1604E+04,.2145E+00,.1470E+00,.1470E+00,.2145E+00
.1605E+04,.2259E+00,.1548E+00,.1548E+00,.2259E+00
.1606E+04,.2277E+00,.1561E+00,.1561E+00,.2277E+00
.1607E+04,.2229E+00,.1527E+00,.1527E+00,.2229E+00
.1608E+04,.2165E+00,.1483E+00,.1483E+00,.2165E+00
.1609E+04,.2084E+00,.1428E+00,.1428E+00,.2084E+00
.1610E+04,.2089E+00,.1431E+00,.1431E+00,.2089E+00
.1611E+04,.2150E+00,.1473E+00,.1473E+00,.2150E+00
.1612E+04,.2203E+00,.1510E+00,.1510E+00,.2203E+00
.1613E+04,.2241E+00,.1535E+00,.1535E+00,.2241E+00
.1614E+04,.2270E+00,.1556E+00,.1556E+00,.2270E+00
.1615E+04,.2234E+00,.1531E+00,.1531E+00,.2234E+00
.1616E+04,.2214E+00,.1517E+00,.1517E+00,.2214E+00
.1617E+04,.2269E+00,.1555E+00,.1555E+00,.2269E+00
.1618E+04,.2309E+00,.1582E+00,.1582E+00,.2309E+00
.1619E+04,.2277E+00,.1560E+00,.1560E+00,.2277E+00
.1620E+04,.2227E+00,.1526E+00,.1526E+00,.2227E+00
.1621E+04,.2258E+00,.1547E+00,.1547E+00,.2258E+00
.1622E+04,.2294E+00,.1572E+00,.1572E+00,.2294E+00
.1623E+04,.2329E+00,.1596E+00,.1596E+00,.2329E+00
.1624E+04,.2304E+00,.1579E+00,.1579E+00,.2304E+00
.1625E+04,.2298E+00,.1574E+00,.1574E+00,.2298E+00
.1626E+04,.2302E+00,.1577E+00,.1577E+00,.2302E+00
.1627E+04,.2318E+00,.1588E+00,.1588E+00,.2318E+00
.1628E+04,.2312E+00,.1584E+00,.1584E+00,.2312E+00
.1629E+04,.2290E+00,.1569E+00,.1569E+00,.2290E+00
.1630E+04,.2278E+00,.1560E+00,.1560E+00,.2278E+00
.1631E+04,.2268E+00,.1553E+00,.1553E+00,.2268E+00
.1632E+04,.2265E+00,.1552E+00,.1552E+00,.2265E+00
.1633E+04,.2200E+00,.1507E+00,.1507E+00,.2200E+00
.1634E+04,.2243E+00,.1537E+00,.1537E+00,.2243E+00
.1635E+04,.2219E+00,.1520E+00,.1520E+00,.2219E+00
.1636E+04,.2194E+00,.1503E+00,.1503E+00,.2194E+00
.1637E+04,.2166E+00,.1484E+00,.1484E+00,.2166E+00
.1638E+04,.2045E+00,.1400E+00,.1400E+00,.2045E+00
.1639E+04,.2112E+00,.1446E+00,.1446E+00,.2112E+00
.1640E+04,.2026E+00,.1387E+00,.1387E+00,.2026E+00
.1641E+04,.2076E+00,.1422E+00,.1422E+00,.2076E+00
.1642E+04,.2113E+00,.1447E+00,.1447E+00,.2113E+00
.1643E+04,.2013E+00,.1378E+00,.1378E+00,.2013E+00
.1644E+04,.2116E+00,.1449E+00,.1449E+00,.2116E+00
.1645E+04,.2084E+00,.1427E+00,.1427E+00,.2084E+00
.1646E+04,.2057E+00,.1408E+00,.1408E+00,.2057E+00
.1647E+04,.2162E+00,.1480E+00,.1480E+00,.2162E+00
.1648E+04,.2029E+00,.1389E+00,.1389E+00,.2029E+00
.1649E+04,.2101E+00,.1439E+00,.1439E+00,.2101E+00
.1650E+04,.2127E+00,.1456E+00,.1456E+00,.2127E+00
.1651E+04,.1990E+00,.1362E+00,.1362E+00,.1990E+00
.1652E+04,.2128E+00,.1457E+00,.1457E+00,.2128E+00
.1653E+04,.2142E+00,.1467E+00,.1467E+00,.2142E+00
.1654E+04,.2045E+00,.1400E+00,.1400E+00,.2045E+00
.1655E+04,.2148E+00,.1470E+00,.1470E+00,.2148E+00
.1656E+04,.2122E+00,.1453E+00,.1453E+00,.2122E+00
.1657E+04,.2136E+00,.1462E+00,.1462E+00,.2136E+00
.1658E+04,.2158E+00,.1477E+00,.1477E+00,.2158E+00
.1659E+04,.2142E+00,.1466E+00,.1466E+00,.2142E+00
.1660E+04,.2162E+00,.1480E+00,.1480E+00,.2162E+00
.1661E+04,.2159E+00,.1478E+00,.1478E+00,.2159E+00
.1662E+04,.2108E+00,.1443E+00,.1443E+00,.2108E+00
.1663E+04,.2140E+00,.1465E+00,.1465E+00,.2140E+00
.1664E+04,.2126E+00,.1455E+00,.1455E+00,.2126E+00
.1665E+04,.2015E+00,.1379E+00,.1379E+00,.2015E+00
.1666E+04,.1689E+00,.1155E+00,.1155E+00,.1689E+00
.1667E+04,.1997E+00,.1367E+00,.1367E+00,.1997E+00
.1668E+04,.2060E+00,.1410E+00,.1410E+00,.2060E+00
.1669E+04,.2087E+00,.1428E+00,.1428E+00,.2087E+00
.1670E+04,.2113E+00,.1446E+00,.1446E+00,.2113E+00
.1671E+04,.2056E+00,.1407E+00,.1407E+00,.2056E+00
.1672E+04,.2030E+00,.1389E+00,.1389E+00,.2030E+00
.1673E+04,.2075E+00,.1420E+00,.1420E+00,.2075E+00
.1674E+04,.2037E+00,.1394E+00,.1394E+00,.2037E+00
.1675E+04,.2005E+00,.1372E+00,.1372E+00,.2005E+00
.1676E+04,.2022E+00,.1384E+00,.1384E+00,.2022E+00
.1677E+04,.2020E+00,.1382E+00,.1382E+00,.2020E+00
.1678E+04,.1970E+00,.1348E+00,.1348E+00,.1970E+00
.1679E+04,.1996E+00,.1366E+00,.1366E+00,.1996E+00
.1680E+04,.1918E+00,.1313E+00,.1313E+00,.1918E+00
.1681E+04,.1861E+00,.1273E+00,.1273E+00,.1861E+00
.1682E+04,.1958E+00,.1340E+00,.1340E+00,.1958E+00
.1683E+04,.2002E+00,.1370E+00,.1370E+00,.2002E+00
.1684E+04,.1893E+00,.1295E+00,.1295E+00,.1893E+00
.1685E+04,.2024E+00,.1385E+00,.1385E+00,.2024E+00
.1686E+04,.2020E+00,.1382E+00,.1382E+00,.2020E+00
.1687E+04,.1958E+00,.1340E+00,.1340E+00,.1958E+00
.1688E+04,.2009E+00,.1374E+00,.1374E+00,.2009E+00
.1689E+04,.1990E+00,.1361E+00,.1361E+00,.1990E+00
.1690E+04,.1993E+00,.1363E+00,.1363E+00,.1993E+00
.1691E+04,.1866E+00,.1276E+00,.1276E+00,.1866E+00
.1692E+04,.1991E+00,.1362E+00,.1362E+00,.1991E+00
.1693E+04,.2030E+00,.1388E+00,.1388E+00,.2030E+00
.1694E+04,.1969E+00,.1347E+00,.1347E+00,.1969E+00
.1695E+04,.2009E+00,.1374E+00,.1374E+00,.2009E+00
.1696E+04,.2011E+00,.1375E+00,.1375E+00,.2011E+00
.1697E+04,.1776E+00,.1214E+00,.1214E+00,.1776E+00
.1698E+04,.1993E+00,.1363E+00,.1363E+00,.1993E+00
.1699E+04,.1973E+00,.1349E+00,.1349E+00,.1973E+00
.1700E+04,.1928E+00,.1318E+00,.1318E+00,.1928E+00
.1702E+04,.1946E+00,.1331E+00,.1331E+00,.1946E+00
.1705E+04,.1903E+00,.1302E+00,.1302E+00,.1903E+00
.1710E+04,.1819E+00,.1243E+00,.1243E+00,.1819E+00
.1715E+04,.1829E+00,.1250E+00,.1250E+00,.1829E+00
.1720E+04,.1804E+00,.1233E+00,.1233E+00,.1804E+00
.1725E+04,.1707E+00,.1166E+00,.1166E+00,.1707E+00
.1730E+04,.1690E+00,.1155E+00,.1155E+00,.1690E+00
.1735E+04,.1586E+00,.1084E+00,.1084E+00,.1586E+00
.1740E+04,.1611E+00,.1100E+00,.1100E+00,.1611E+00
.1745E+04,.1530E+00,.1045E+00,.1045E+00,.1530E+00
.1750E+04,.1618E+00,.1105E+00,.1105E+00,.1618E+00
.1755E+04,.1514E+00,.1034E+00,.1034E+00,.1514E+00
.1760E+04,.1565E+00,.1069E+00,.1069E+00,.1565E+00
.1765E+04,.1325E+00,.9043E-01,.9043E-01,.1325E+00
.1770E+04,.1420E+00,.9694E-01,.9694E-01,.1420E+00
.1775E+04,.1189E+00,.8106E-01,.8106E-01,.1189E+00
.1780E+04,.1044E+00,.7119E-01,.7119E-01,.1044E+00
.1785E+04,.8336E-01,.5679E-01,.5679E-01,.8336E-01
.1790E+04,.9414E-01,.6414E-01,.6414E-01,.9414E-01
.1795E+04,.5468E-01,.3719E-01,.3719E-01,.5468E-01
.1800E+04,.3695E-01,.2513E-01,.2513E-01,.3695E-01
.1805E+04,.2019E-01,.1370E-01,.1370E-01,.2019E-01
.1810E+04,.1420E-01,.9632E-02,.9632E-02,.1420E-01
.1815E+04,.5956E-02,.4029E-02,.4029E-02,.5956E-02
.1820E+04,.2016E-02,.1362E-02,.1362E-02,.2016E-02
.1825E+04,.2636E-02,.1780E-02,.1780E-02,.2636E-02
.1830E+04,.2371E-04,.1593E-04,.1593E-04,.2371E-04
.1835E+04,.2906E-04,.1955E-04,.1955E-04,.2906E-04
.1840E+04,.4645E-06,.3113E-06,.3113E-06,.4645E-06
.1845E+04,.3581E-04,.2403E-04,.2403E-04,.3581E-04
.1850E+04,.1806E-04,.1211E-04,.1211E-04,.1806E-04
.1855E+04,.1881E-05,.1261E-05,.1261E-05,.1881E-05
.1860E+04,.4233E-04,.2845E-04,.2845E-04,.4233E-04
.1865E+04,.6890E-04,.4629E-04,.4629E-04,.6890E-04
.1870E+04,.4950E-08,.3308E-08,.3308E-08,.4950E-08
.1875E+04,.8005E-08,.5351E-08,.5351E-08,.8005E-08
.1880E+04,.2356E-03,.1585E-03,.1585E-03,.2356E-03
.1885E+04,.1494E-03,.1005E-03,.1005E-03,.1494E-03
.1890E+04,.6602E-03,.4444E-03,.4444E-03,.6602E-03
.1895E+04,.3809E-03,.2564E-03,.2564E-03,.3809E-03
.1900E+04,.4781E-05,.3207E-05,.3207E-05,.4781E-05
.1905E+04,.3020E-05,.2026E-05,.2026E-05,.3020E-05
.1910E+04,.9279E-04,.6234E-04,.6234E-04,.9279E-04
.1915E+04,.6821E-04,.4587E-04,.4587E-04,.6821E-04
.1920E+04,.1130E-02,.7614E-03,.7614E-03,.1130E-02
.1925E+04,.1944E-02,.1312E-02,.1312E-02,.1944E-02
.1930E+04,.1208E-02,.8146E-03,.8146E-03,.1208E-02
.1935E+04,.6010E-02,.4062E-02,.4062E-02,.6010E-02
.1940E+04,.5277E-02,.3570E-02,.3570E-02,.5277E-02
.1945E+04,.1431E-01,.9691E-02,.9691E-02,.1431E-01
.1950E+04,.1943E-01,.1316E-01,.1316E-01,.1943E-01
.1955E+04,.1154E-01,.7804E-02,.7804E-02,.1154E-01
.1960E+04,.2368E-01,.1604E-01,.1604E-01,.2368E-01
.1965E+04,.2983E-01,.2022E-01,.2022E-01,.2983E-01
.1970E+04,.4926E-01,.3343E-01,.3343E-01,.4926E-01
.1975E+04,.6970E-01,.4735E-01,.4735E-01,.6970E-01
.1980E+04,.7644E-01,.5195E-01,.5195E-01,.7644E-01
.1985E+04,.8344E-01,.5673E-01,.5673E-01,.8344E-01
.1990E+04,.8660E-01,.5887E-01,.5887E-01,.8660E-01
.1995E+04,.8101E-01,.5506E-01,.5506E-01,.8101E-01
.2000E+04,.3477E-01,.2356E-01,.2356E-01,.3477E-01
.2005E+04,.1295E-01,.8754E-02,.8754E-02,.1295E-01
.2010E+04,.3479E-01,.2357E-01,.2357E-01,.3479E-01
.2015E+04,.2342E-01,.1585E-01,.1585E-01,.2342E-01
.2020E+04,.4121E-01,.2793E-01,.2793E-01,.4121E-01
.2025E+04,.7000E-01,.4753E-01,.4753E-01,.7000E-01
.2030E+04,.8271E-01,.5619E-01,.5619E-01,.8271E-01
.2035E+04,.9313E-01,.6330E-01,.6330E-01,.9313E-01
.2040E+04,.8796E-01,.5977E-01,.5977E-01,.8796E-01
.2045E+04,.8863E-01,.6022E-01,.6022E-01,.8863E-01
.2050E+04,.6422E-01,.4358E-01,.4358E-01,.6422E-01
.2055E+04,.5114E-01,.3468E-01,.3468E-01,.5114E-01
.2060E+04,.6637E-01,.4505E-01,.4505E-01,.6637E-01
.2065E+04,.5876E-01,.3986E-01,.3986E-01,.5876E-01
.2070E+04,.6302E-01,.4276E-01,.4276E-01,.6302E-01
.2075E+04,.7519E-01,.5105E-01,.5105E-01,.7519E-01
.2080E+04,.8564E-01,.5817E-01,.5817E-01,.8564E-01
.2085E+04,.8395E-01,.5702E-01,.5702E-01,.8395E-01
.2090E+04,.8780E-01,.5964E-01,.5964E-01,.8780E-01
.2095E+04,.8905E-01,.6049E-01,.6049E-01,.8905E-01
